23/11/2011 07:00:24;13;2
23/11/2011 07:00:27;23;11
23/11/2011 07:00:30;23;21
23/11/2011 07:00:33;2;15
23/11/2011 07:00:36;192;34
23/11/2011 07:00:40;1427;367
23/11/2011 07:00:43;1422;1075
23/11/2011 07:00:48;1420;1416
23/11/2011 07:00:50;1422;1416
23/11/2011 07:00:52;1420;1416
23/11/2011 07:00:55;1412;1418
23/11/2011 07:00:58;1420;1416
23/11/2011 07:01:02;1412;1416
23/11/2011 07:01:04;1422;1416
23/11/2011 07:01:07;1418;1416
23/11/2011 07:01:10;1401;1414
23/11/2011 07:01:19;1407;1412
23/11/2011 07:01:26;1410;1407
23/11/2011 07:01:29;1410;1407
23/11/2011 07:01:33;1407;1407
23/11/2011 07:01:36;1045;1361
23/11/2011 07:01:39;2;655
23/11/2011 07:01:42;21;134
23/11/2011 07:01:46;23;11
23/11/2011 07:01:49;21;19
23/11/2011 07:01:52;17;21
23/11/2011 07:01:55;0;11
23/11/2011 07:01:58;0;2
23/11/2011 07:08:05;15;2
23/11/2011 07:08:08;23;11
23/11/2011 07:08:11;13;17
23/11/2011 07:08:18;1390;307
23/11/2011 07:08:21;1386;825
23/11/2011 07:08:25;1388;1388
23/11/2011 07:08:28;1386;1386
23/11/2011 07:08:30;1384;1386
23/11/2011 07:08:34;1386;1384
23/11/2011 07:08:38;1390;1384
23/11/2011 07:08:41;19;1045
23/11/2011 07:08:44;19;533
23/11/2011 07:08:47;2;11
23/11/2011 07:08:50;2;2
 
