31/12/2011 14:11:10;38;6
31/12/2011 14:11:11;41;13
31/12/2011 14:11:13;41;17
31/12/2011 14:11:14;21;21
31/12/2011 14:11:16;41;26
31/12/2011 14:11:17;41;34
31/12/2011 14:11:19;43;34
31/12/2011 14:11:20;43;36
31/12/2011 14:11:21;41;38
31/12/2011 14:11:23;43;41
31/12/2011 14:11:24;43;41
31/12/2011 14:11:26;43;41
31/12/2011 14:11:27;43;43
31/12/2011 14:11:29;43;43
31/12/2011 14:11:30;45;43
31/12/2011 14:11:32;23;41
31/12/2011 14:11:33;19;36
31/12/2011 14:11:35;43;36
31/12/2011 14:11:36;43;36
31/12/2011 14:11:37;45;36
31/12/2011 14:11:39;43;36
31/12/2011 14:11:40;45;43
31/12/2011 14:11:42;43;43
31/12/2011 14:11:43;45;43
31/12/2011 14:11:45;45;43
31/12/2011 14:11:46;43;43
31/12/2011 14:11:47;43;43
31/12/2011 14:11:49;45;43
31/12/2011 14:11:50;45;43
31/12/2011 14:11:52;45;43
31/12/2011 14:11:53;43;43
31/12/2011 14:11:55;43;43
31/12/2011 14:11:56;45;43
31/12/2011 14:11:57;43;43
31/12/2011 14:11:59;45;43
31/12/2011 14:12:00;43;43
31/12/2011 14:12:02;43;43
31/12/2011 14:12:03;4;38
31/12/2011 14:12:05;41;32
31/12/2011 14:12:06;43;32
31/12/2011 14:12:08;43;32
31/12/2011 14:12:09;43;32
31/12/2011 14:12:10;43;36
31/12/2011 14:12:12;45;43
31/12/2011 14:12:13;43;43
31/12/2011 14:12:15;43;43
31/12/2011 14:12:16;45;43
31/12/2011 14:12:18;43;43
31/12/2011 14:12:19;45;43
31/12/2011 14:12:21;43;43
31/12/2011 14:12:22;45;43
31/12/2011 14:12:23;43;43
31/12/2011 14:12:25;45;43
31/12/2011 14:12:26;43;43
31/12/2011 14:12:28;45;43
31/12/2011 14:12:29;43;43
31/12/2011 14:12:31;43;43
31/12/2011 14:12:32;43;43
31/12/2011 14:12:34;43;43
31/12/2011 14:12:35;43;43
31/12/2011 14:12:36;43;43
31/12/2011 14:12:38;43;43
31/12/2011 14:12:39;43;43
31/12/2011 14:12:41;45;43
31/12/2011 14:12:42;43;43
31/12/2011 14:12:44;45;43
31/12/2011 14:12:45;43;43
31/12/2011 14:12:46;45;43
31/12/2011 14:12:48;43;43
31/12/2011 14:12:49;45;43
31/12/2011 14:12:51;43;43
31/12/2011 14:12:52;45;43
31/12/2011 14:12:54;43;43
31/12/2011 14:12:55;45;43
31/12/2011 14:13:02;43;43
31/12/2011 14:13:02;45;43
31/12/2011 14:13:04;43;43
31/12/2011 14:13:05;43;43
31/12/2011 14:13:07;45;43
31/12/2011 14:13:08;43;43
31/12/2011 14:13:10;45;43
31/12/2011 14:13:11;43;43
31/12/2011 14:13:12;45;43
31/12/2011 14:13:14;43;43
31/12/2011 14:13:15;45;43
31/12/2011 14:13:17;43;43
31/12/2011 14:13:18;43;43
31/12/2011 14:13:20;45;43
31/12/2011 14:13:21;43;43
31/12/2011 14:13:22;45;43
31/12/2011 14:13:24;43;43
31/12/2011 14:13:25;43;43
31/12/2011 14:13:27;45;43
31/12/2011 14:13:28;43;43
31/12/2011 14:13:30;45;43
31/12/2011 14:13:31;43;43
31/12/2011 14:13:33;43;43
31/12/2011 14:13:34;43;43
31/12/2011 14:13:35;43;43
31/12/2011 14:13:37;43;43
31/12/2011 14:13:38;43;43
31/12/2011 14:13:40;43;43
31/12/2011 14:13:41;43;43
31/12/2011 14:13:43;43;43
31/12/2011 14:13:44;41;41
31/12/2011 14:13:45;43;41
31/12/2011 14:13:47;43;41
31/12/2011 14:13:48;43;41
31/12/2011 14:13:50;43;41
31/12/2011 14:13:51;43;43
31/12/2011 14:13:53;43;43
31/12/2011 14:13:54;43;43
31/12/2011 14:13:55;43;43
31/12/2011 14:13:57;43;43
31/12/2011 14:13:58;43;43
31/12/2011 14:14:00;43;43
31/12/2011 14:14:01;43;43
31/12/2011 14:14:03;43;43
31/12/2011 14:14:04;43;43
31/12/2011 14:14:06;43;43
31/12/2011 14:14:07;43;43
31/12/2011 14:14:08;43;43
31/12/2011 14:14:10;43;43
31/12/2011 14:14:11;43;43
31/12/2011 14:14:13;43;43
31/12/2011 14:14:14;43;43
31/12/2011 14:14:16;43;43
31/12/2011 14:14:17;43;43
31/12/2011 14:14:18;43;43
31/12/2011 14:14:20;43;43
31/12/2011 14:14:21;43;43
31/12/2011 14:14:23;43;43
31/12/2011 14:14:24;43;43
31/12/2011 14:14:26;43;43
31/12/2011 14:14:27;43;43
31/12/2011 14:14:29;43;43
31/12/2011 14:14:30;43;43
31/12/2011 14:14:31;43;43
31/12/2011 14:14:33;43;43
31/12/2011 14:14:34;43;43
31/12/2011 14:14:36;43;43
31/12/2011 14:14:37;43;43
31/12/2011 14:14:39;43;43
31/12/2011 14:14:40;45;43
31/12/2011 14:14:42;43;43
31/12/2011 14:14:43;43;43
31/12/2011 14:14:44;43;43
31/12/2011 14:14:46;43;43
31/12/2011 14:14:47;43;43
31/12/2011 14:14:49;43;43
31/12/2011 14:14:50;43;43
31/12/2011 14:14:52;43;43
31/12/2011 14:14:53;43;43
31/12/2011 14:14:55;43;43
31/12/2011 14:14:57;43;43
31/12/2011 14:14:58;43;43
31/12/2011 14:15:00;43;43
31/12/2011 14:15:01;43;43
31/12/2011 14:15:02;43;43
31/12/2011 14:15:04;43;43
31/12/2011 14:15:05;43;43
31/12/2011 14:15:07;41;41
31/12/2011 14:15:08;43;41
31/12/2011 14:15:10;43;41
31/12/2011 14:15:11;43;41
31/12/2011 14:15:13;43;41
31/12/2011 14:15:14;43;41
31/12/2011 14:15:15;43;43
31/12/2011 14:15:17;43;43
31/12/2011 14:15:18;43;43
31/12/2011 14:15:20;43;43
31/12/2011 14:15:21;43;43
31/12/2011 14:15:23;43;43
31/12/2011 14:15:24;43;43
31/12/2011 14:15:25;43;43
31/12/2011 14:15:27;43;43
31/12/2011 14:15:28;43;43
31/12/2011 14:15:30;43;43
31/12/2011 14:15:31;43;43
31/12/2011 14:15:33;43;43
31/12/2011 14:15:34;43;43
31/12/2011 14:15:35;43;43
31/12/2011 14:15:37;43;43
31/12/2011 14:15:38;43;43
31/12/2011 14:15:40;41;41
31/12/2011 14:15:41;43;41
31/12/2011 14:15:43;43;41
31/12/2011 14:15:44;43;41
31/12/2011 14:15:45;43;41
31/12/2011 14:15:47;43;41
31/12/2011 14:15:48;43;43
31/12/2011 14:15:50;43;43
31/12/2011 14:15:51;43;43
31/12/2011 14:15:53;43;43
