30/11/2011 08:27:22;1955;1299
30/11/2011 08:27:33;1900;1938
30/11/2011 08:27:39;1904;1902
30/11/2011 08:27:52;1911;1904
30/11/2011 08:27:57;1909;1909
30/11/2011 08:28:04;1906;1906
30/11/2011 08:28:10;1906;1902
30/11/2011 08:28:17;1909;1906
30/11/2011 08:28:22;1906;1906
30/11/2011 08:28:28;1906;1904
30/11/2011 08:28:34;1938;1915
30/11/2011 08:28:44;1932;1936
30/11/2011 08:28:50;1934;1934
30/11/2011 08:28:57;1951;1941
30/11/2011 08:29:03;1945;1947
30/11/2011 08:29:10;1951;1947
30/11/2011 08:29:16;1953;1951
30/11/2011 08:29:22;1953;1953
30/11/2011 08:29:27;1951;1951
30/11/2011 08:29:33;1943;1945
30/11/2011 08:29:39;1938;1943
30/11/2011 08:29:43;1943;1943
30/11/2011 08:29:47;1945;1943
30/11/2011 08:29:53;1941;1943
30/11/2011 08:30:00;1949;1945
30/11/2011 08:30:05;1947;1947
30/11/2011 08:30:11;1951;1947
30/11/2011 08:30:18;1951;1949
30/11/2011 08:30:24;1953;1951
30/11/2011 08:30:27;1951;1951
30/11/2011 08:30:33;1951;1949
30/11/2011 08:30:38;1928;1945
30/11/2011 08:30:42;1896;1919
30/11/2011 08:30:46;1892;1894
30/11/2011 08:30:53;1894;1892
30/11/2011 08:30:59;1900;1896
30/11/2011 08:31:05;1951;1911
30/11/2011 08:31:11;1951;1949
30/11/2011 08:31:17;1951;1949
30/11/2011 08:31:24;1951;1951
30/11/2011 08:31:28;1953;1951
30/11/2011 08:31:35;0;531
 
